17:06:07,NEW OBJECT VERIFIED: person (ID 164)
17:06:07,NEW OBJECT VERIFIED: person (ID 166)
17:06:07,NEW OBJECT VERIFIED: person (ID 167)
17:06:07,NEW OBJECT VERIFIED: person (ID 168)
17:06:09,NEW OBJECT VERIFIED: person (ID 176)
17:06:09,NEW OBJECT VERIFIED: person (ID 178)
17:06:09,NEW OBJECT VERIFIED: person (ID 168)
17:06:10,DISAPPEARANCE ANOMALY: person (ID 4) is missing!
17:06:10,REAPPEARANCE: person is back!
17:06:10,NEW OBJECT VERIFIED: person (ID 182)
17:06:10,NEW OBJECT VERIFIED: person (ID 178)
17:06:11,NEW OBJECT VERIFIED: person (ID 194)
17:06:11,NEW OBJECT VERIFIED: person (ID 195)
17:06:11,NEW OBJECT VERIFIED: person (ID 182)
17:06:11,NEW OBJECT VERIFIED: person (ID 194)
17:06:11,NEW OBJECT VERIFIED: person (ID 84)
17:06:12,NEW OBJECT VERIFIED: person (ID 89)
17:06:12,NEW OBJECT VERIFIED: person (ID 168)
17:06:14,NEW OBJECT VERIFIED: person (ID 211)
17:06:14,NEW OBJECT VERIFIED: person (ID 89)
17:06:15,DISAPPEARANCE ANOMALY: person (ID 176) is missing!
17:06:16,REAPPEARANCE: person is back!
17:06:16,NEW OBJECT VERIFIED: person (ID 89)
17:06:17,NEW OBJECT VERIFIED: person (ID 211)
17:06:17,PROMOTION: person (ID 167) is now Static
17:06:17,NEW OBJECT VERIFIED: person (ID 89)
17:06:17,DISAPPEARANCE ANOMALY: person (ID 1) is missing!
17:06:18,REAPPEARANCE: person is back!
17:06:19,NEW OBJECT VERIFIED: person (ID 245)
17:06:19,NEW OBJECT VERIFIED: chair (ID 254)
17:06:20,NEW OBJECT VERIFIED: person (ID 265)
17:06:20,NEW OBJECT VERIFIED: person (ID 268)
17:06:20,NEW OBJECT VERIFIED: person (ID 271)
17:06:21,NEW OBJECT VERIFIED: person (ID 245)
17:06:21,NEW OBJECT VERIFIED: person (ID 245)
17:06:21,PROMOTION: person (ID 84) is now Static
17:06:22,PROMOTION: person (ID 168) is now Static
17:06:22,NEW OBJECT VERIFIED: person (ID 245)
17:06:22,NEW OBJECT VERIFIED: person (ID 265)
17:06:22,NEW OBJECT VERIFIED: person (ID 89)
17:06:23,NEW OBJECT VERIFIED: person (ID 265)
17:06:23,DISAPPEARANCE ANOMALY: person (ID 218) is missing!
17:06:23,REAPPEARANCE: person is back!
17:06:24,NEW OBJECT VERIFIED: person (ID 265)
17:06:24,NEW OBJECT VERIFIED: person (ID 245)
17:06:24,NEW OBJECT VERIFIED: person (ID 265)
17:06:25,NEW OBJECT VERIFIED: person (ID 245)
17:06:25,NEW OBJECT VERIFIED: person (ID 296)
17:06:26,NEW OBJECT VERIFIED: person (ID 299)
17:06:28,NEW OBJECT VERIFIED: person (ID 299)
17:06:28,NEW OBJECT VERIFIED: person (ID 265)
17:06:28,NEW OBJECT VERIFIED: person (ID 308)
17:06:28,NEW OBJECT VERIFIED: person (ID 265)
17:06:29,NEW OBJECT VERIFIED: chair (ID 316)
17:06:29,NEW OBJECT VERIFIED: person (ID 265)
17:06:29,NEW OBJECT VERIFIED: person (ID 299)
17:06:29,NEW OBJECT VERIFIED: person (ID 265)
17:06:30,PROMOTION: person (ID 271) is now Static
17:06:30,NEW OBJECT VERIFIED: person (ID 265)
17:06:31,NEW OBJECT VERIFIED: person (ID 299)
17:06:31,NEW OBJECT VERIFIED: person (ID 321)
17:06:31,NEW OBJECT VERIFIED: person (ID 326)
17:06:31,NEW OBJECT VERIFIED: person (ID 265)
17:06:31,NEW OBJECT VERIFIED: person (ID 321)
17:06:31,NEW OBJECT VERIFIED: person (ID 265)
17:06:32,DISAPPEARANCE ANOMALY: person (ID 168) is missing!
17:06:32,REAPPEARANCE: person is back!
17:06:32,NEW OBJECT VERIFIED: person (ID 329)
17:06:32,NEW OBJECT VERIFIED: person (ID 299)
17:06:33,NEW OBJECT VERIFIED: person (ID 299)
17:06:33,NEW OBJECT VERIFIED: person (ID 299)
17:06:34,NEW OBJECT VERIFIED: person (ID 299)
17:06:35,DISAPPEARANCE ANOMALY: person (ID 289) is missing!
17:06:35,DISAPPEARANCE ANOMALY: person (ID 167) is missing!
17:06:35,REAPPEARANCE: person is back!
17:06:35,REAPPEARANCE: person is back!
17:06:35,DISAPPEARANCE ANOMALY: person (ID 271) is missing!
17:06:37,DISAPPEARANCE ANOMALY: person (ID 84) is missing!
17:06:38,NEW OBJECT VERIFIED: chair (ID 344)
17:06:40,DISAPPEARANCE ANOMALY: person (ID 330) is missing!
17:06:41,PROMOTION: person (ID 321) is now Static
17:06:41,REAPPEARANCE: person is back!
17:06:42,REAPPEARANCE: person is back!
