timestamp,obj_id,class_id,confidence,age_frames,velocity_px,aspect_ratio,is_real
1770809638.9447858,103,39,0.7524,744,1.12,0.42,1
1770809638.9449265,1,0,0.8006,4064,0,1.39,1
1770809638.9449503,81,56,0.5663,1246,0,0.65,1
1770809638.9449694,103,39,0.7524,746,0,0.42,1
1770809638.9976037,1,0,0.8313,4066,1.13,1.39,1
1770809638.9976466,81,56,0.6814,1248,0.3,0.66,1
1770809638.9976635,103,39,0.8614,748,1.09,0.42,1
1770809639.0485046,1,0,0.8244,4068,2.04,1.38,1
1770809639.0485525,81,56,0.6945,1250,3.46,0.68,1
1770809639.0485692,103,39,0.6975,750,1.12,0.42,1
1770809639.0486782,1,0,0.8244,4070,0,1.38,1
1770809639.0486972,81,56,0.6945,1252,0,0.68,1
1770809639.0487118,103,39,0.6975,752,0,0.42,1
1770809639.0994718,1,0,0.8933,4072,4.29,1.4,1
1770809639.0995145,81,56,0.773,1254,3.86,0.64,1
1770809639.0995314,103,39,0.7956,754,9.61,0.45,1
1770809639.1544237,1,0,0.9038,4074,7.85,1.4,1
1770809639.154474,81,56,0.7513,1256,2.87,0.67,1
1770809639.1544957,103,39,0.5966,756,7.31,0.45,1
1770809639.1546342,1,0,0.9038,4076,0,1.4,1
1770809639.1546578,81,56,0.7513,1258,0,0.67,1
1770809639.154677,103,39,0.5966,758,0,0.45,1
1770809639.2037292,1,0,0.8899,4078,5.32,1.44,1
1770809639.2037706,81,56,0.7301,1260,1.45,0.69,1
1770809639.2037876,103,39,0.7922,760,10.21,0.47,1
1770809639.255545,1,0,0.8509,4080,3.57,1.41,1
1770809639.2555888,81,56,0.7164,1262,1.4,0.68,1
1770809639.3089638,1,0,0.8699,4082,7.11,1.46,1
1770809639.3090084,81,56,0.6837,1264,3.34,0.66,1
1770809639.3595133,1,0,0.8416,4084,0.66,1.48,1
1770809639.359562,81,56,0.6672,1266,0.4,0.64,1
1770809639.4120052,1,0,0.8658,4086,2.52,1.5,1
1770809639.4120517,81,56,0.7188,1268,2.22,0.67,1
1770809639.4632006,1,0,0.6598,4088,59.78,1.16,1
1770809639.4632504,81,56,0.7735,1270,1.84,0.69,1
1770809639.5225382,1,0,0.7905,4090,13.02,1.12,1
1770809639.5226011,81,56,0.68,1272,0.4,0.67,1
1770809639.5757978,1,0,0.8755,4092,34.85,1.27,1
1770809639.5758426,81,56,0.8073,1274,2.67,0.71,1
1770809639.6325643,1,0,0.8876,4094,21.15,1.39,1
1770809639.6326156,81,56,0.6552,1276,1.95,0.68,1
1770809639.6812365,1,0,0.8845,4096,9.62,1.47,1
1770809639.6812878,81,56,0.8424,1278,0.96,0.69,1
1770809639.737609,1,0,0.8825,4098,6.94,1.49,1
1770809639.737661,81,56,0.8591,1280,0.95,0.7,1
1770809639.7840955,1,0,0.8933,4100,0.19,1.5,1
1770809639.7841382,81,56,0.769,1282,0.29,0.7,1
1770809639.831703,1,0,0.8906,4102,0.34,1.5,1
1770809639.8317444,81,56,0.8068,1284,1.13,0.7,1
1770809639.8833294,1,0,0.895,4104,1.92,1.51,1
1770809639.8833804,81,56,0.6364,1286,3.63,0.66,1
1770809639.9378948,1,0,0.8921,4106,1.12,1.51,1
1770809639.9379394,81,56,0.6791,1288,0.8,0.65,1
1770809639.984444,1,0,0.8921,4108,0.42,1.51,1
1770809639.9844868,81,56,0.6791,1290,0.34,0.65,1
1770809640.0358078,1,0,0.8801,4110,1.37,1.51,1
1770809640.0358598,81,56,0.7587,1292,0.63,0.65,1
1770809640.0889263,1,0,0.8838,4112,0.89,1.49,1
1770809640.088969,81,56,0.77,1294,0.85,0.66,1
1770809640.0891263,143,39,0.4134,0,0,0.32,0
1770809640,1,0,0.8838,4114,0,1.49,1
1770809640.089291,81,56,0.77,1296,0,0.66,1
1770809640.0893056,143,39,0.4134,2,0,0.32,0
1770809640.138208,1,0,0.8975,4116,0.3,1.5,1
1770809640.1382515,81,56,0.7233,1298,1.35,0.65,1
1770809640.1382692,143,39,0.3707,4,0.14,0.32,0
1770809640,1,0,0.8872,4118,2.06,1.49,1
1770809640.190313,81,56,0.7944,1300,0.65,0.65,1
1770809640.1903298,143,39,0.1202,6,0.15,0.3,0
1770809640.1904438,1,0,0.8872,4120,0,1.49,1
1770809640.1904624,81,56,0.7944,1302,0,0.65,1
1770809640.190477,143,39,0.1202,8,0,0.3,0
1770809640.2384808,1,0,0.8874,4122,0.28,1.49,1
1770809640.238532,81,56,0.7906,1304,2.63,0.67,1
1770809640.238554,143,39,0.2573,10,0.37,0.29,0
1770809640.2860937,1,0,0.8901,4124,0.51,1.49,1
1770809640.2861383,81,56,0.7913,1306,2.29,0.65,1
1770809640.3325877,1,0,0.8868,4126,1.71,1.5,1
1770809640.3326297,81,56,0.7869,1308,2.14,0.67,1
1770809640.3839011,1,0,0.8939,4128,1.25,1.5,1
1770809640.383943,81,56,0.7545,1310,2.51,0.64,1
1770809640.431512,1,0,0.8869,4130,4.38,1.47,1
1770809640.431555,81,56,0.7904,1312,0.97,0.65,1
1770809640.4315715,143,39,0.3213,18,0.41,0.33,0
1770809640.4316845,1,0,0.8869,4132,0,1.47,1
1770809640.4317036,81,56,0.7904,1314,0,0.65,1
1770809640.431721,143,39,0.3213,20,0,0.33,0
1770809640,1,0,0.897,4134,1.83,1.47,1
1770809640.4789205,81,56,0.7543,1316,0.89,0.63,1
1770809640.478942,143,39,0.2443,22,0.23,0.32,-1
1770809640.5305612,1,0,0.9053,4136,2.36,1.48,1
1770809640.530613,81,56,0.7696,1318,1.87,0.65,1
1770809640.5835814,1,0,0.8991,4138,0.79,1.49,1
1770809640.5836258,81,56,0.5827,1320,2.13,0.64,1
1770809640.6376836,1,0,0.8973,4140,0.21,1.49,1
1770809640.6377263,81,56,0.7428,1322,2.38,0.65,1
1770809640.6377423,143,39,0.2966,28,0.55,0.34,1
1770809640.637855,1,0,0.8973,4142,0,1.49,1
1770809640.637874,81,56,0.7428,1324,0,0.65,1
1770809640.637888,143,39,0.2966,30,0,0.34,1
1770809640.6913574,1,0,0.8861,4144,1.18,1.49,1
1770809640.6913984,81,56,0.8152,1326,2.03,0.67,1
1770809640.6914153,143,39,0.1538,32,0.6,0.3,0
1770809640.7407584,1,0,0.8922,4146,1.64,1.49,1
1770809640.7407975,81,56,0.7416,1328,0.84,0.67,1
1770809640.7408135,143,39,0.1223,34,0.32,0.31,0
1770809640.7409222,1,0,0.8922,4148,0,1.49,1
1770809640.7409408,81,56,0.7416,1330,0,0.67,1
1770809640.7409546,143,39,0.1223,36,0,0.31,0
1770809640.786346,1,0,0.9007,4150,3.35,1.5,1
1770809640.786386,81,56,0.6546,1332,2.77,0.64,1
1770809640.7864022,143,39,0.1839,38,0.24,0.3,0
1770809640.8333378,1,0,0.9024,4152,1.46,1.49,1
1770809640.8333893,81,56,0.7161,1334,0.41,0.65,1
1770809640.8810182,1,0,0.8991,4154,2.3,1.47,1
1770809640.881062,81,56,0.813,1336,4.5,0.69,1
1770809640.930184,1,0,0.8989,4156,0.91,1.48,1
1770809640.9302275,81,56,0.7667,1338,0.3,0.69,1
1770809640.975325,1,0,0.9075,4158,2,1.48,1
1770809640.9753816,81,56,0.7555,1340,0.16,0.69,1
1770809641.0230596,1,0,0.8822,4160,0.45,1.49,1
1770809641.0231037,81,56,0.7952,1342,1.88,0.71,1
1770809641.0729425,1,0,0.8961,4162,0.35,1.5,1
1770809641.0729928,81,56,0.7338,1344,3.28,0.67,1
1770809641.0730152,143,39,0.2725,50,0.77,0.32,1
1770809641.0731597,1,0,0.8961,4164,0,1.5,1
1770809641.0731835,81,56,0.7338,1346,0,0.67,1
1770809641.0732024,143,39,0.2725,52,0,0.32,1
1770809641.124405,1,0,0.9004,4166,0.38,1.49,1
1770809641.1244476,81,56,0.7352,1348,1.31,0.69,1
1770809641.1244645,143,39,0.1509,54,0.48,0.3,0
1770809641.1780128,1,0,0.8967,4168,0.33,1.49,1
1770809641.1780536,81,56,0.6837,1350,4.57,0.65,1
1770809641.1780703,143,39,0.142,56,0.26,0.29,0
1770809641.1781807,1,0,0.8967,4170,0,1.49,1
1770809641.1781993,81,56,0.6837,1352,0,0.65,1
1770809641.1782143,143,39,0.142,58,0,0.29,0
1770809641.2338283,1,0,0.8821,4172,1.07,1.49,1
1770809641.2338817,81,56,0.7788,1354,2.23,0.67,1
1770809641.2339034,143,39,0.2469,60,0.17,0.3,1
1770809641.2822268,1,0,0.902,4174,1.08,1.49,1
1770809641.2822697,81,56,0.7336,1356,1.79,0.65,1
1770809641.3304298,1,0,0.8823,4176,4.13,1.48,1
1770809641.3304718,81,56,0.707,1358,1.62,0.63,1
1770809641.3304887,143,39,0.2885,64,0.08,0.33,1
1770809641.3305993,1,0,0.8823,4178,0,1.48,1
1770809641.3306184,81,56,0.707,1360,0,0.63,1
1770809641.3306327,143,39,0.2885,66,0,0.33,1
1770809641.382802,1,0,0.8938,4180,2.08,1.48,1
1770809641.382853,81,56,0.768,1362,3.7,0.68,1
1770809641.4361255,1,0,0.906,4182,1.86,1.49,1
1770809641.4361696,81,56,0.8022,1364,1.7,0.69,1
1770809641.4902382,1,0,0.9118,4184,0.73,1.5,1
1770809641.4902923,81,56,0.7163,1366,0.25,0.7,1
1770809641.5421412,1,0,0.9119,4186,0.71,1.49,1
1770809641.5421944,81,56,0.7526,1368,0.62,0.69,1
1770809641.5916488,1,0,0.9064,4188,0.83,1.5,1
1770809641.5916996,81,56,0.7642,1370,2.17,0.71,1
1770809641.6463532,1,0,0.9047,4190,0.53,1.5,1
1770809641.6464045,81,56,0.7085,1372,2.51,0.68,1
1770809641.702584,1,0,0.9086,4192,0.83,1.49,1
1770809641.702634,81,56,0.7159,1374,1.52,0.68,1
1770809641.7543051,1,0,0.9046,4194,0.76,1.48,1
1770809641.7543566,81,56,0.7987,1376,0.58,0.7,1
1770809641.8073623,1,0,0.9044,4196,3.18,1.48,1
1770809641.8074048,81,56,0.6855,1378,1.52,0.68,1
1770809641.8600547,1,0,0.8984,4198,3.49,1.49,1
1770809641.8600984,81,56,0.7844,1380,1.7,0.67,1
1770809641.8601155,143,39,0.3743,86,0.26,0.31,1
1770809641.914796,1,0,0.9283,4200,1.17,1.49,1
1770809641.9148483,81,56,0.749,1382,2.78,0.69,1
1770809641.9148705,143,39,0.1967,88,0.63,0.32,0
1770809641.915012,1,0,0.9283,4202,0,1.49,1
1770809641.9150362,81,56,0.749,1384,0,0.69,1
1770809641.915055,143,39,0.1967,90,0,0.32,0
1770809641.9677427,1,0,0.9106,4204,2.08,1.49,1
1770809641.967795,81,56,0.7553,1386,0.59,0.7,1
1770809642.0207024,1,0,0.9089,4206,1.42,1.48,1
1770809642.0207446,81,56,0.8118,1388,1.39,0.71,1
1770809642.0207603,143,39,0.3429,94,0.26,0.31,1
1770809642.0769217,1,0,0.898,4208,1.76,1.48,1
1770809642.076975,81,56,0.7196,1390,6.76,0.64,1
1770809642.130084,1,0,0.9051,4210,2.4,1.48,1
1770809642.1301262,81,56,0.809,1392,4.4,0.69,1
1770809642.182191,1,0,0.9133,4212,0.06,1.48,1
1770809642.182233,81,56,0.7475,1394,1.06,0.67,1
1770809642.2360466,1,0,0.8952,4214,2.25,1.47,1
1770809642.236091,81,56,0.8224,1396,2.88,0.7,1
1770809642.2855332,1,0,0.8908,4216,1.69,1.46,1
1770809642.285575,81,56,0.7725,1398,2.96,0.74,1
1770809642.3343914,1,0,0.8934,4218,0.47,1.46,1
1770809642.3344352,81,56,0.7676,1400,0.71,0.73,1
1770809642.3857105,1,0,0.8974,4220,0.8,1.46,1
1770809642.3857598,81,56,0.6985,1402,5.79,0.67,1
1770809642.4387794,1,0,0.8812,4222,0.38,1.46,1
1770809642.4388225,81,56,0.8289,1404,4.47,0.71,1
1770809642,1,0,0.8959,4224,0.27,1.46,1
1770809642.4868035,81,56,0.8021,1406,1.25,0.72,1
1770809642.5402925,1,0,0.8996,4226,0.58,1.46,1
1770809642.5403454,81,56,0.8321,1408,1.41,0.74,1
1770809642.5880156,1,0,0.9027,4228,0.06,1.46,1
1770809642.5880575,81,56,0.7238,1410,0.6,0.75,1
1770809642.6426768,1,0,0.9033,4230,1.72,1.44,1
1770809642.6427288,81,56,0.6278,1412,0.36,0.74,1
1770809642.6970437,1,0,0.9091,4232,2.25,1.44,1
1770809642.697095,81,56,0.811,1414,2.16,0.72,1
1770809642.746306,1,0,0.9114,4234,2.09,1.44,1
1770809642.7463489,81,56,0.513,1416,0.75,0.72,1
1770809642.8019793,1,0,0.9085,4236,1.03,1.45,1
1770809642.8020272,81,56,0.8191,1418,0.88,0.73,1
1770809642.8497474,1,0,0.911,4238,1.24,1.45,1
1770809642.8497896,81,56,0.7744,1420,2.97,0.7,1
1770809642.900201,1,0,0.9058,4240,1.54,1.47,1
1770809642.9002488,81,56,0.8232,1422,1.46,0.72,1
1770809642.9524105,1,0,0.9091,4242,4.82,1.5,1
1770809642.9524522,81,56,0.8066,1424,1.21,0.71,1
1770809643,1,0,0.8967,4244,3.87,1.48,1
1770809643.010651,81,56,0.8675,1426,1.05,0.73,1
1770809643.0636938,1,0,0.8886,4246,1.01,1.49,1
1770809643.0637348,81,56,0.8076,1428,0.89,0.71,1
1770809643.118374,1,0,0.8956,4248,2.99,1.47,1
1770809643.1184192,81,56,0.783,1430,1.16,0.71,1
1770809643.1716597,1,0,0.897,4250,5.57,1.47,1
1770809643.1717017,81,56,0.8243,1432,0.12,0.71,1
1770809643.225962,1,0,0.897,4252,4.28,1.45,1
1770809643.2260032,81,56,0.6817,1434,0.85,0.71,1
1770809643.2760324,1,0,0.8973,4254,2.92,1.44,1
1770809643.2760792,81,56,0.8214,1436,0.88,0.73,1
1770809643,1,0,0.8948,4256,2.49,1.42,1
1770809643.330732,81,56,0.8337,1438,3.35,0.69,1
1770809643.3772857,1,0,0.8948,4258,1.04,1.42,1
1770809643.3773315,81,56,0.8337,1440,0.97,0.68,1
1770809643.431937,1,0,0.8908,4260,0.59,1.42,1
1770809643.431988,81,56,0.816,1442,3.67,0.66,1
1770809643.4856918,1,0,0.9056,4262,2.59,1.44,1
1770809643.4857564,81,56,0.7973,1444,2.68,0.68,1
1770809643.5364797,1,0,0.9103,4264,5.49,1.45,1
1770809643.5365214,81,56,0.8559,1446,1.24,0.69,1
1770809644,1,0,0.9155,4266,8.72,1.41,1
1770809643.587043,81,56,0.8732,1448,2.11,0.68,1
1770809643.6370368,1,0,0.894,4268,3.72,1.39,1
1770809643.6370895,81,56,0.8538,1450,0.5,0.66,1
1770809643.688496,1,0,0.8872,4270,2.78,1.38,1
1770809643.6885378,81,56,0.8499,1452,0.31,0.67,1
1770809643.7414193,1,0,0.8981,4272,2.47,1.37,1
1770809643.7414625,81,56,0.8518,1454,1.39,0.67,1
1770809643.7953334,1,0,0.9015,4274,1.49,1.36,1
1770809643.7953844,81,56,0.8775,1456,0.34,0.68,1
1770809643.8474133,1,0,0.8876,4276,0.33,1.36,1
1770809643.8474555,81,56,0.8928,1458,0.79,0.68,1
1770809643.8999424,1,0,0.8968,4278,0.99,1.36,1
1770809643.899997,81,56,0.874,1460,0.47,0.68,1
1770809643.9571047,1,0,0.8916,4280,0.48,1.37,1
1770809643.957152,81,56,0.8586,1462,0.37,0.68,1
1770809644.008059,1,0,0.8909,4282,0.16,1.37,1
1770809644.0081117,81,56,0.8698,1464,0.81,0.69,1
1770809644.0618782,1,0,0.8897,4284,0.25,1.37,1
1770809644,81,56,0.8603,1466,1.38,0.69,1
1770809644.112445,1,0,0.898,4286,1.13,1.38,1
1770809644.1124873,81,56,0.8284,1468,2.66,0.68,1
1770809644.1654031,1,0,0.8885,4288,0.38,1.38,1
1770809644.1654484,81,56,0.8551,1470,0.34,0.67,1
1770809644.2168546,1,0,0.8885,4290,0.15,1.38,1
1770809644.2168975,81,56,0.8551,1472,0.12,0.66,1
1770809644.268591,1,0,0.902,4292,1.31,1.38,1
1770809644.2686436,81,56,0.8748,1474,1.16,0.66,1
1770809644.3176258,1,0,0.8904,4294,1.06,1.37,1
1770809644.3176672,81,56,0.8743,1476,0.73,0.66,1
1770809644,1,0,0.8995,4296,1.23,1.38,1
1770809644.368363,81,56,0.8615,1478,1.91,0.68,1
1770809644.4182806,1,0,0.899,4298,0.84,1.37,1
1770809644.4183238,81,56,0.8582,1480,1.48,0.68,1
1770809644.4664848,1,0,0.9002,4300,3.03,1.38,1
1770809644.4665258,81,56,0.835,1482,0.62,0.68,1
1770809644.5200872,1,0,0.9084,4302,0.62,1.37,1
1770809644.5201297,81,56,0.8834,1484,0.6,0.68,1
1770809645,1,0,0.9007,4304,0.57,1.38,1
1770809644.5704432,81,56,0.8389,1486,1.76,0.68,1
1770809644.6200323,1,0,0.9114,4306,0.31,1.37,1
1770809644.620074,81,56,0.8397,1488,0.43,0.68,1
1770809644.674965,1,0,0.9112,4308,0.21,1.37,1
1770809644.675015,81,56,0.8543,1490,0.44,0.68,1
1770809644.7268662,1,0,0.9057,4310,4.33,1.36,1
1770809644.7269082,81,56,0.8697,1492,0.8,0.67,1
1770809644.776331,1,0,0.8997,4312,2.38,1.35,1
1770809644.776373,81,56,0.8777,1494,0.52,0.67,1
1770809644.8341084,1,0,0.8988,4314,1.75,1.34,1
1770809644.834161,81,56,0.8947,1496,0.86,0.67,1
1770809644.8908992,1,0,0.8999,4316,1.29,1.34,1
1770809644.8909523,81,56,0.8896,1498,1.07,0.68,1
1770809644.9485922,1,0,0.9019,4318,0.58,1.35,1
1770809644.9486437,81,56,0.8584,1500,0.94,0.67,1
1770809645.004266,1,0,0.8949,4320,0.34,1.35,1
1770809645.0043085,81,56,0.8376,1502,0.74,0.67,1
1770809645.057642,1,0,0.8955,4322,0.65,1.35,1
1770809645.057694,81,56,0.8671,1504,0.5,0.67,1
1770809645.1056914,1,0,0.9004,4324,0.89,1.35,1
1770809645.1057334,81,56,0.8297,1506,1.36,0.67,1
1770809645.1584194,1,0,0.8838,4326,0.69,1.35,1
1770809645.158468,81,56,0.7706,1508,1.52,0.67,1
1770809645,1,0,0.8904,4328,2.68,1.37,1
1770809645.211713,81,56,0.8713,1510,1.61,0.68,1
1770809645.2639654,1,0,0.8874,4330,1.33,1.36,1
1770809645.2640083,81,56,0.8126,1512,1.01,0.67,1
1770809645.3155973,1,0,0.8839,4332,1.89,1.38,1
1770809645.315638,81,56,0.7948,1514,1.05,0.67,1
1770809645.367705,1,0,0.8814,4334,1.66,1.37,1
1770809645.367757,81,56,0.8451,1516,0.75,0.67,1
1770809645.419659,1,0,0.8815,4336,2.35,1.39,1
1770809645.4197018,81,56,0.8555,1518,0.91,0.66,1
1770809645.4727874,1,0,0.8855,4338,2.33,1.38,1
1770809645.472829,81,56,0.8744,1520,0.6,0.66,1
1770809645.5225804,1,0,0.8644,4340,5.56,1.42,1
1770809645.5226245,81,56,0.8351,1522,0.6,0.67,1
1770809645.5769837,1,0,0.8781,4342,1.21,1.43,1
1770809645.5770285,81,56,0.8587,1524,0.39,0.67,1
1770809645.6252513,1,0,0.8855,4344,0.6,1.43,1
1770809645.6252947,81,56,0.8561,1526,1.97,0.69,1
1770809645.6709423,1,0,0.8574,4346,3.36,1.41,1
1770809645.671002,81,56,0.7718,1528,1.65,0.7,1
1770809645.720624,1,0,0.8843,4348,1.8,1.42,1
1770809645.7206657,81,56,0.7924,1530,2.59,0.68,1
1770809645.770681,1,0,0.8781,4350,3.49,1.4,1
1770809645.7707229,81,56,0.7954,1532,1.39,0.67,1
1770809645.8212872,1,0,0.8744,4352,1.21,1.4,1
1770809645.821328,81,56,0.8609,1534,0.43,0.67,1
1770809645.874561,1,0,0.8856,4354,1.05,1.41,1
1770809645.8746057,81,56,0.8385,1536,2.43,0.69,1
1770809645.9300122,1,0,0.889,4356,0.66,1.41,1
1770809645.930066,81,56,0.8634,1538,2.46,0.68,1
1770809645.982572,1,0,0.8858,4358,2.15,1.39,1
1770809645.982652,81,56,0.7646,1540,1.25,0.68,1
1770809646.0354817,1,0,0.8808,4360,1.08,1.38,1
1770809646.035529,81,56,0.7905,1542,0.51,0.68,1
1770809646.0887897,1,0,0.8998,4362,1.81,1.37,1
1770809646.088832,81,56,0.8571,1544,0.05,0.68,1
1770809646.1372523,1,0,0.8963,4364,1.32,1.37,1
1770809646.137294,81,56,0.869,1546,0.21,0.67,1
1770809646.184601,1,0,0.8941,4366,1.76,1.36,1
1770809646.1846435,81,56,0.8308,1548,0.34,0.67,1
1770809646.2388844,1,0,0.8994,4368,0.99,1.35,1
1770809646.238935,81,56,0.8867,1550,0.47,0.68,1
1770809646.292874,1,0,0.8987,4370,0.6,1.35,1
1770809646.2929263,81,56,0.8715,1552,1.11,0.67,1
1770809646.3479114,1,0,0.8979,4372,0.47,1.35,1
1770809646.347962,81,56,0.8302,1554,1.09,0.67,1
1770809646.4015453,1,0,0.8958,4374,2.61,1.36,1
1770809646.401595,81,56,0.8789,1556,0.91,0.67,1
1770809646.453954,1,0,0.9038,4376,0.83,1.36,1
1770809646.4540074,81,56,0.8401,1558,1.01,0.69,1
1770809646.5069551,1,0,0.9004,4378,1.13,1.36,1
1770809646.5069962,81,56,0.8841,1560,0.26,0.68,1
1770809646.5589013,1,0,0.9057,4380,0.37,1.36,1
1770809646.558944,81,56,0.8463,1562,0.96,0.68,1
1770809646.6134348,1,0,0.901,4382,1.82,1.37,1
1770809646.6134834,81,56,0.825,1564,0.74,0.67,1
1770809646.668612,1,0,0.8955,4384,0.4,1.38,1
1770809646.6686563,81,56,0.8705,1566,0.48,0.67,1
1770809646.7253835,1,0,0.8929,4386,0.55,1.38,1
1770809646.725434,81,56,0.8298,1568,0.8,0.68,1
1770809646.7755291,1,0,0.8871,4388,2.82,1.37,1
1770809646.775571,81,56,0.8615,1570,0.72,0.68,1
1770809646.828213,1,0,0.888,4390,2.49,1.39,1
1770809646.8282557,81,56,0.8718,1572,0.83,0.67,1
1770809646.8771358,1,0,0.8834,4392,2.48,1.4,1
1770809646.8771782,81,56,0.8347,1574,0.61,0.67,1
1770809646.9242682,1,0,0.8746,4394,1.07,1.39,1
1770809646.9243107,81,56,0.8568,1576,1.12,0.68,1
1770809646.9755485,1,0,0.8856,4396,2.66,1.41,1
1770809646.975593,81,56,0.8198,1578,0.72,0.67,1
1770809647.0279558,1,0,0.8658,4398,1.39,1.42,1
1770809647.0280073,81,56,0.8371,1580,1.99,0.68,1
1770809647.078463,1,0,0.8813,4400,2.45,1.39,1
1770809647.078513,81,56,0.8459,1582,0.28,0.69,1
1770809647.134895,1,0,0.8921,4402,1.85,1.38,1
1770809647.1349473,81,56,0.8357,1584,0.91,0.68,1
1770809647.191711,1,0,0.8835,4404,2.94,1.38,1
1770809647.1917613,81,56,0.8603,1586,1.85,0.67,1
1770809647.241125,1,0,0.8797,4406,1.94,1.39,1
1770809647.2411673,81,56,0.8513,1588,2.14,0.68,1
1770809647.294547,1,0,0.885,4408,2.01,1.37,1
1770809647.2945902,81,56,0.858,1590,1.63,0.67,1
1770809647.3560374,1,0,0.8938,4410,2.2,1.37,1
1770809647.3560977,81,56,0.8958,1592,0.41,0.68,1
1770809647.4184375,1,0,0.8938,4412,0.86,1.37,1
1770809647.418483,81,56,0.8862,1594,1.26,0.68,1
1770809647.4746554,1,0,0.8965,4414,0.72,1.37,1
1770809647.4746969,81,56,0.8367,1596,0.3,0.67,1
1770809647.5209663,1,0,0.8973,4416,0.81,1.36,1
1770809647.5210114,81,56,0.8949,1598,0.32,0.68,1
1770809647.569485,1,0,0.896,4418,1.34,1.37,1
1770809647.569535,81,56,0.8893,1600,0.63,0.68,1
1770809647.620494,1,0,0.8988,4420,2.2,1.39,1
1770809647.6205385,81,56,0.855,1602,0.64,0.66,1
1770809647.6748726,1,0,0.8863,4422,1.78,1.38,1
1770809647.6749277,81,56,0.8729,1604,0.98,0.66,1
1770809647.7268662,1,0,0.894,4424,1.97,1.38,1
1770809647.726906,81,56,0.8828,1606,1.6,0.67,1
1770809647.7806168,1,0,0.8843,4426,0.57,1.37,1
1770809647.7806587,81,56,0.9041,1608,0.34,0.67,1
1770809647.8349414,1,0,0.8961,4428,0.22,1.37,1
1770809647.8349905,81,56,0.8731,1610,0.74,0.68,1
1770809647.8897235,1,0,0.8807,4430,0.53,1.38,1
1770809647.8897746,81,56,0.8498,1612,1.36,0.68,1
1770809647.9462738,1,0,0.8657,4432,1.6,1.39,1
1770809647.946325,81,56,0.8741,1614,0.21,0.68,1
1770809647.994892,1,0,0.8704,4434,0.58,1.39,1
1770809647.9949348,81,56,0.8674,1616,0.52,0.69,1
1770809648.0500045,1,0,0.8866,4436,0.96,1.4,1
1770809648.0500562,81,56,0.8183,1618,1.01,0.7,1
1770809648.102208,1,0,0.9012,4438,1.04,1.39,1
1770809648.1022615,81,56,0.8797,1620,1.37,0.68,1
1770809648.1529913,1,0,0.8893,4440,1.4,1.4,1
1770809648.153045,81,56,0.8569,1622,0.84,0.69,1
1770809648.200913,1,0,0.8958,4442,1.07,1.4,1
1770809648.2009652,81,56,0.8483,1624,1.9,0.67,1
1770809648.2523272,1,0,0.8921,4444,0.77,1.41,1
1770809648.252382,81,56,0.8408,1626,0.93,0.66,1
1770809648.3023217,1,0,0.8933,4446,1,1.41,1
1770809648.3023715,81,56,0.8829,1628,0.1,0.66,1
1770809648.3518884,1,0,0.8829,4448,1.4,1.39,1
1770809648.3519323,81,56,0.8434,1630,1.57,0.68,1
1770809648,1,0,0.8729,4450,1.34,1.38,1
1770809648.402851,81,56,0.8604,1632,0.57,0.69,1
1770809648.4603713,1,0,0.8909,4452,1.15,1.38,1
1770809648,81,56,0.8472,1634,1.55,0.67,1
1770809648.513087,1,0,0.8855,4454,1.31,1.39,1
1770809648.513141,81,56,0.8941,1636,0.99,0.68,1
1770809648.5603652,1,0,0.8938,4456,1.41,1.38,1
1770809648.5604184,81,56,0.8084,1638,0.47,0.68,1
1770809648.6119635,1,0,0.8985,4458,1.76,1.37,1
1770809648.612016,81,56,0.8293,1640,0.64,0.66,1
1770809648.6657753,1,0,0.9014,4460,0.69,1.37,1
1770809648.6658258,81,56,0.8825,1642,0.67,0.65,1
1770809648.7183273,1,0,0.8925,4462,1.03,1.37,1
1770809648.7183683,81,56,0.8591,1644,0.68,0.67,1
1770809648.771106,1,0,0.9017,4464,0.75,1.37,1
1770809648.7711473,81,56,0.8795,1646,0.63,0.68,1
1770809648.8222032,1,0,0.901,4466,1.14,1.36,1
1770809648.8222475,81,56,0.8705,1648,0.56,0.67,1
1770809648.8768785,1,0,0.9047,4468,2.27,1.38,1
1770809649,81,56,0.8555,1650,0.47,0.68,1
1770809648.9284024,1,0,0.895,4470,1.2,1.37,1
1770809648.9284534,81,56,0.8623,1652,0.48,0.67,1
1770809648.9768784,1,0,0.9034,4472,1.38,1.36,1
1770809649,81,56,0.8121,1654,0.74,0.67,1
1770809649.0327904,1,0,0.818,4474,36.26,1.22,1
1770809649.0328364,81,56,0.8366,1656,1.48,0.67,1
1770809649.0883808,1,0,0.7835,4476,21.82,1.11,1
1770809649.0884306,81,56,0.7971,1658,1.6,0.69,1
1770809649.1387904,1,0,0.6812,4478,37.04,1.28,1
1770809649.1388335,81,56,0.8287,1660,1.87,0.67,1
1770809649.192876,1,0,0.8118,4480,13.71,1.34,1
1770809649.1929188,81,56,0.8209,1662,0.6,0.67,1
1770809649.2452352,1,0,0.8235,4482,3.7,1.36,1
1770809649.2452848,81,56,0.833,1664,0.3,0.67,1
1770809649.2966225,1,0,0.8539,4484,2.06,1.39,1
1770809649.2966754,81,56,0.8409,1666,0.43,0.67,1
1770809649.3502622,1,0,0.857,4486,1.09,1.39,1
1770809649.3503036,81,56,0.8934,1668,2.9,0.71,1
1770809649,1,0,0.8733,4488,2.27,1.38,1
